station,adf_stat,p_value
Rosenheimer_Platz,-4.405855860480606,0.0002898289809215266
Ostbahnhof,-4.399464600602463,0.0002974809055081592
Leuchtenbergring,-4.995073147273823,2.2696864851796296e-05
Pasing,-4.614931658564527,0.00012122691114914159
Laim,-13.841348905017286,7.282780891687427e-26
Hirschgarten,-12.60644560503395,1.6917822644242554e-23
Donnersbergerbruecke,-5.0781944874809595,1.5505607220630706e-05
Hackerbruecke,-8.32427846430282,3.504669490647e-13
Hauptbahnhof_tief,-3.7726619199739893,0.003199736175685489
Karlsplatz_Stachus,-6.109664019814465,9.39923611625108e-08
Marienplatz,-7.514125940511636,3.9442724869629793e-11
Isartor,-5.861042547827204,3.409925271230438e-07
Rosenheimer_Platz,-3.2408169141178247,0.017740312980059205
Ostbahnhof,-4.0337283719259736,0.0012438407779892322
Leuchtenbergring,-2.4901905205470705,0.11787935721872739
Pasing,-11.172038239426488,2.625880056535438e-20
Laim,-12.880237175272525,4.6756057189553245e-24
Hirschgarten,-13.522241537375091,2.720784896972167e-25
Donnersbergerbruecke,-5.129452534465645,1.2228099813524052e-05
Hackerbruecke,-5.448842329944415,2.672504578296217e-06
Hauptbahnhof_tief,-4.826675792313677,4.8343284682967705e-05
Karlsplatz_Stachus,-12.963076746148667,3.1950289729704464e-24
Marienplatz,-10.160174895133137,7.544222716598287e-18
Isartor,-5.275418491634471,6.155526262420792e-06
Rosenheimer_Platz,-8.408251955613672,2.138330695728914e-13
Ostbahnhof,-13.616070394598959,1.8340955871838357e-25
Leuchtenbergring,-6.340239723822969,2.7661921575190042e-08
Pasing,-12.12725264441287,1.769004438349678e-22
Laim,-4.6434321367909694,0.00010734239146132057
Hirschgarten,-6.213047898186113,5.4486924665607065e-08
Donnersbergerbruecke,-8.206874344389432,6.986257351239455e-13
Hackerbruecke,-11.992171741785365,3.500428474427177e-22
Hauptbahnhof_tief,-12.864008947268298,5.040023975640132e-24
Karlsplatz_Stachus,-8.299425823852928,4.0561050654692403e-13
Marienplatz,-11.442745471729957,6.1218700488833084e-21
Isartor,-11.886532566243282,6.005212921726862e-22
Rosenheimer_Platz,-6.296480001022738,3.495792072109473e-08
Ostbahnhof,-7.557945181955664,3.063865436749466e-11
Leuchtenbergring,-3.2844504098610066,0.015588011706263361
Pasing,-5.5156817721882945,1.9274813548516252e-06
Laim,-14.145658724500077,2.2065502132555337e-26
Hirschgarten,-4.421239669695351,0.00027216868835709717
Donnersbergerbruecke,-4.497351044922807,0.0001988184895908299
Hackerbruecke,-4.238320489281315,0.0005671062928050566
Hauptbahnhof_tief,-4.133441560760732,0.0008523335188991506
Karlsplatz_Stachus,-3.7586600366160434,0.003359755129846552
Marienplatz,-4.107516783917314,0.0009411840076003329
Isartor,-3.6042191962331795,0.005680876196455914
Rosenheimer_Platz,-3.7241395347286543,0.003786141479072972
Ostbahnhof,-4.162165084559097,0.0007631007516071361
Leuchtenbergring,-3.7203908124649856,0.003835311442769746
Pasing,-4.275203136130479,0.0004902441932069529
Laim,-11.727543162795305,1.3661497693378827e-21
Hirschgarten,-1.9703111731478922,0.2997403712229537
Donnersbergerbruecke,-3.005579098159398,0.034376657369353275
Hackerbruecke,-2.341333640130295,0.15898325330811275
Hauptbahnhof_tief,-2.488436712936076,0.11831320729708533
Karlsplatz_Stachus,-2.565063063300163,0.1004351216291538
Marienplatz,-1.6844277786477972,0.4391530846221014
Isartor,-1.7938921227438318,0.38349827386448243
Rosenheimer_Platz,-1.8924561484117084,0.33561825648880433
Ostbahnhof,-1.480861972957266,0.5429565135967781
Leuchtenbergring,-1.9390938744694002,0.313899393449524
Pasing,-5.33166481541226,4.706503653288599e-06
Laim,-6.939218398578633,1.0354628066256682e-09
Hirschgarten,-9.143229503748213,2.812462627951747e-15
Donnersbergerbruecke,-6.3233697290041215,3.027753846748624e-08
Hackerbruecke,-3.0242974218238,0.0326867901269126
Hauptbahnhof_tief,-5.848817375071142,3.6298515274429647e-07
Karlsplatz_Stachus,-5.948127829389448,2.1794539978823364e-07
Marienplatz,-4.495482096489196,0.0002003693662944704
Isartor,-6.117886371901846,9.002103895942962e-08
Rosenheimer_Platz,-4.749785255194687,6.778212492515173e-05
Ostbahnhof,-5.893571278089485,2.8863175691200744e-07
Leuchtenbergring,-4.932500572470064,3.0134920805889162e-05
Pasing,-4.785945588811408,5.7854690490379086e-05
Laim,-3.640273810793537,0.0050361483160261036
Hirschgarten,-4.43043002809214,0.0002621105836811781
Donnersbergerbruecke,-4.572197376427903,0.00014530033279815883
Hackerbruecke,-3.475426826468972,0.00864107296380954
Hauptbahnhof_tief,-4.127578478301837,0.0008717111275399387
Karlsplatz_Stachus,-3.86932455171972,0.0022725656892533044
Marienplatz,-4.034590681890567,0.0012398309326783132
Isartor,-2.806333265184394,0.057374785537699306
Rosenheimer_Platz,-3.0191379293421017,0.0331454004196826
Ostbahnhof,-3.5736267313325856,0.006285712793717134
Leuchtenbergring,-2.5891628932241835,0.09525782681712103
Pasing,-4.797860165778027,5.490087315402328e-05
Laim,-5.1657996338631476,1.0321337631644714e-05
Hirschgarten,-4.923291033110187,3.141094207973099e-05
Donnersbergerbruecke,-5.590815150541786,1.3304245227529935e-06
Hackerbruecke,-4.8158808462758955,5.070658111684019e-05
Hauptbahnhof_tief,-5.223834549433439,7.858620276217084e-06
Karlsplatz_Stachus,-5.859321377002193,3.4400807385004205e-07
Marienplatz,-3.576697570249286,0.00622246924326419
Isartor,-4.870930973400676,3.971446767689573e-05
Rosenheimer_Platz,-5.070963715123212,1.603137306628275e-05
Ostbahnhof,-6.175535606116025,6.644761854807712e-08
Leuchtenbergring,-3.6828954980469346,0.004360279119327821
Pasing,-3.113179697776294,0.025593082275552237
Laim,-3.076848152190452,0.028314650981296218
Hirschgarten,-2.372292452556775,0.1497098332687698
Donnersbergerbruecke,-2.48376225731154,0.1194752957057903
Hackerbruecke,-3.2384290649304512,0.01786526572836073
Hauptbahnhof_tief,-2.529815257926688,0.10838743863542655
Karlsplatz_Stachus,-2.8971758837727206,0.04567739075383376
Marienplatz,-2.400542121125579,0.14158345746633488
Isartor,-2.541685008362572,0.1056584555308035
Rosenheimer_Platz,-2.3728740701749516,0.14953930417515549
Ostbahnhof,-2.6178237962057924,0.0893691210600992
Leuchtenbergring,-3.3883909826822785,0.011361046037126643
Pasing,-5.9173033386626255,2.5548328162591627e-07
Laim,-6.321571237149754,3.057034546471477e-08
Hirschgarten,-4.723822441974562,7.589596257064199e-05
Donnersbergerbruecke,-5.802828388726681,4.5885188046358547e-07
Hackerbruecke,-8.354860094181156,2.927710238750952e-13
Hauptbahnhof_tief,-8.456279763626238,1.6116331462296097e-13
Karlsplatz_Stachus,-14.187777588266806,1.8797290755630787e-26
Marienplatz,-8.161363504671762,9.12499707042649e-13
Isartor,-9.004817079224274,6.353583808407011e-15
Rosenheimer_Platz,-7.860230547033754,5.308415675168284e-12
Ostbahnhof,-8.094657876617225,1.349164815721845e-12
Leuchtenbergring,-5.846245779451298,3.677850244279332e-07
Pasing,-12.607410748889595,1.6840078576349055e-23
Laim,-8.888849121007006,1.2584634284659445e-14
Hirschgarten,-4.235030932016499,0.0005744869517567962
Donnersbergerbruecke,-4.908986810107205,3.349655617011892e-05
Hackerbruecke,-4.69907035417069,8.449181999542005e-05
Hauptbahnhof_tief,-4.675272176015934,9.362962202114516e-05
Karlsplatz_Stachus,-4.325232923295189,0.0004015806283482864
Marienplatz,-5.5495529131548915,1.6315425175360155e-06
Isartor,-4.378904624432101,0.0003234157871464668
Rosenheimer_Platz,-4.207039784111456,0.0006410520962829609
Ostbahnhof,-5.810762838259884,4.4070603953973475e-07
Leuchtenbergring,-6.148474845817117,7.664198599772559e-08
Pasing,-5.421263971875594,3.0557352385048396e-06
Laim,-13.574619395164346,2.1816462027708367e-25
Hirschgarten,-5.883383936255013,3.0412068862975e-07
Donnersbergerbruecke,-8.290721103977436,4.269057530561852e-13
Hackerbruecke,-5.580646031569089,1.3991693680057822e-06
Hauptbahnhof_tief,-6.619153661293405,6.098945536688402e-09
Karlsplatz_Stachus,-4.558839251143526,0.00015371710619553624
Marienplatz,-4.972455497246643,2.5154175635017245e-05
Isartor,-4.471876024276323,0.00022097518380173985
Rosenheimer_Platz,-4.990828374522542,2.3139665247994786e-05
Ostbahnhof,-3.9982523481987404,0.0014196901681905857
Leuchtenbergring,-4.569240675001418,0.00014712456360938946
Pasing,-10.376238562654555,2.1978729468579153e-18
Laim,-6.921794510633175,1.1414872382422061e-09
Hirschgarten,-6.2553162571138525,4.353343448290139e-08
Donnersbergerbruecke,-3.3938810262383656,0.011169244081095117
Hackerbruecke,-7.015561311776877,6.747110843627506e-10
Hauptbahnhof_tief,-6.358390467537241,2.5095849942119685e-08
Karlsplatz_Stachus,-7.016024906733398,6.729545294583318e-10
Marienplatz,-6.961360328595952,9.146814923045668e-10
Isartor,-6.356198838383774,2.539279855109051e-08
Rosenheimer_Platz,-5.585029437545612,1.3691223880745747e-06
Ostbahnhof,-6.572609675148582,7.867294678064624e-09
Leuchtenbergring,-11.534311976382591,3.7656348016523e-21
Pasing,-14.849054140673667,1.7887273646730174e-27
Laim,-5.380951641843276,3.7136200943386333e-06
Hirschgarten,-5.476985508708388,2.329751579464322e-06
Donnersbergerbruecke,-4.813580967219234,5.122422604930677e-05
Hackerbruecke,-13.184983129050638,1.1751382367113824e-24
Hauptbahnhof_tief,-3.7214806084361114,0.003820957240975037
Karlsplatz_Stachus,-4.347039809821242,0.0003678814981038001
Marienplatz,-3.5904792219360155,0.005945675053029941
Isartor,-2.5724198591768377,0.09883254423421833
Rosenheimer_Platz,-2.239028974297778,0.19238624688958617
Ostbahnhof,-3.618041997090957,0.005425324986092726
Leuchtenbergring,-3.0056386406459996,0.0343711670094362
Pasing,-13.856555486277834,6.850812307655561e-26
Laim,-14.251233947383952,1.4798399024924766e-26
Hirschgarten,-5.564176108109595,1.5179183288963236e-06
Donnersbergerbruecke,-5.702674998359624,7.612174614303697e-07
Hackerbruecke,-5.312387852857603,5.161229036463333e-06
Hauptbahnhof_tief,-5.452409632808882,2.626485136211473e-06
Karlsplatz_Stachus,-3.3448155109842608,0.012990269244521147
Marienplatz,-7.064069601380636,5.13447908112526e-10
Isartor,-4.839438593741434,4.568552731892629e-05
Rosenheimer_Platz,-5.720848401680544,6.947153254258427e-07
Ostbahnhof,-6.675480208916558,4.4765121554155475e-09
Leuchtenbergring,-6.0228286996776434,1.4797093344929718e-07
Pasing,-4.919587801181019,3.193856838799519e-05
Laim,-2.985856940765777,0.0362364600095138
Hirschgarten,-4.22240345630442,0.0006036672557268822
Donnersbergerbruecke,-4.568990879931545,0.00014727967882243104
Hackerbruecke,-3.363323294304488,0.01227455882162602
Hauptbahnhof_tief,-3.052905134345158,0.03024047990706874
Karlsplatz_Stachus,-3.547830311885253,0.006840396161865013
Marienplatz,-3.0178421210219466,0.033261433392603346
Isartor,-3.4078851543110162,0.01069298634759915
Rosenheimer_Platz,-3.2499257571667317,0.017270656240512855
Ostbahnhof,-3.2506928630117455,0.017231605674621252
Leuchtenbergring,-3.5371915704261156,0.007081758282487855
Pasing,-5.159830684377594,1.0613394136532435e-05
Laim,-5.754087484021389,5.874550607179898e-07
Hirschgarten,-5.427199560339177,2.9689865629897424e-06
Donnersbergerbruecke,-5.142227596373331,1.1522024401791998e-05
Hackerbruecke,-12.03881592184559,2.762775958117539e-22
Hauptbahnhof_tief,-7.538747702565455,3.422562714087101e-11
Karlsplatz_Stachus,-4.868287511092268,4.0185330311709675e-05
Marienplatz,-5.796374082717908,4.7414980749857607e-07
Isartor,-7.375364085574658,8.751244089300425e-11
Rosenheimer_Platz,-5.90700085701454,2.6938857844581995e-07
Ostbahnhof,-5.938065637344713,2.2956261893242024e-07
Leuchtenbergring,-6.108520889219045,9.455792653453127e-08
Pasing,-12.576757244253766,1.949770107649731e-23
Laim,-8.783951054206941,2.335869158041953e-14
Hirschgarten,-3.9641038118405936,0.0016105884965719954
Donnersbergerbruecke,-4.8219174702164525,4.937166960700641e-05
Hackerbruecke,-3.4795806363918347,0.00852725621876377
Hauptbahnhof_tief,-4.708683709439643,8.104808848331573e-05
Karlsplatz_Stachus,-4.3170383615166985,0.00041498241552208516
Marienplatz,-3.2479411533798124,0.01737204512970787
Isartor,-3.8802171773649925,0.0021853590221604553
Rosenheimer_Platz,-3.420811951492882,0.01026952615244489
Ostbahnhof,-3.624722536507204,0.0053056003072402495
Leuchtenbergring,-3.5776080665169845,0.006203828744256597
Pasing,-11.001487636710646,6.665020818960812e-20
Laim,-12.274604350211963,8.488476957316378e-23
Hirschgarten,-11.433225587013537,6.44037564992726e-21
Donnersbergerbruecke,-8.176645413209604,8.342489566261869e-13
Hackerbruecke,-5.419206265714069,3.0863800514893296e-06
Hauptbahnhof_tief,-6.416858965375988,1.8321675502209745e-08
Karlsplatz_Stachus,-7.144038314490965,3.267748884697546e-10
Marienplatz,-6.1556988397447014,7.37792744166729e-08
Isartor,-4.734815132486388,7.235301463793221e-05
Rosenheimer_Platz,-4.760744527825851,6.461273371736437e-05
Ostbahnhof,-4.894253862800803,3.578372813761119e-05
Leuchtenbergring,-3.9544659134783546,0.001668634724938691
Pasing,-11.142635234154369,3.080991679130769e-20
Laim,-5.424845301280784,3.003103669369141e-06
Hirschgarten,-12.87145831009159,4.869252654885099e-24
Donnersbergerbruecke,-7.048372966038371,5.609396920098643e-10
Hackerbruecke,-12.703390463446965,1.0678724864939895e-23
Hauptbahnhof_tief,-8.462952656074266,1.549526730623042e-13
Karlsplatz_Stachus,-13.064450778092523,2.0158883952733576e-24
Marienplatz,-10.721799388365923,3.1371156922256493e-19
Isartor,-8.084883189295642,1.4286731694899414e-12
Rosenheimer_Platz,-8.13721460523877,1.0513331824909104e-12
Ostbahnhof,-6.677492703398259,4.42721663734558e-09
Leuchtenbergring,-11.018565553808887,6.068656786132671e-20
Pasing,-13.739706402636918,1.1002649148237628e-25
Laim,-13.93539190949238,5.0019823080922e-26
Hirschgarten,-8.630463904129455,5.774270075183879e-14
Donnersbergerbruecke,-8.598726046377003,6.962301944366892e-14
Hackerbruecke,-8.419800081439881,1.9977960305038977e-13
Hauptbahnhof_tief,-7.408019364869176,7.257745226981137e-11
Karlsplatz_Stachus,-7.253362587071265,1.756443006990211e-10
Marienplatz,-7.754369553144352,9.826844174393975e-12
Isartor,-7.496892764888115,4.355693992888242e-11
Rosenheimer_Platz,-5.6998458968174734,7.721143384172691e-07
Ostbahnhof,-7.032549715885194,6.132134088125866e-10
Leuchtenbergring,-5.752162842919103,5.931977328330626e-07
Pasing,-11.798861637811259,9.435396001829737e-22
Laim,-13.029914611139436,2.35674205207665e-24
Hirschgarten,-5.367204625949694,3.967974764072041e-06
Donnersbergerbruecke,-12.382670844603293,4.9885187816966095e-23
Hackerbruecke,-11.991467141256704,3.512991971440358e-22
Hauptbahnhof_tief,-3.5561258717717465,0.006657377449652906
Karlsplatz_Stachus,-4.2244426917778,0.0005988622676464
Marienplatz,-4.440051391152204,0.0002519592014497665
Isartor,-4.160946967787837,0.000766699751863134
Rosenheimer_Platz,-4.23276969950441,0.0005796127568922181
Ostbahnhof,-4.343082888697096,0.00037379061191382634
Leuchtenbergring,-4.145343964974203,0.0008142313582767926
Pasing,-12.322743326118514,6.693790763323127e-23
Laim,-10.739427710940836,2.8431948758904606e-19
Hirschgarten,-11.931954651411937,4.758419344797815e-22
Donnersbergerbruecke,-11.519817847946916,4.065789514746593e-21
Hackerbruecke,-7.947900483993324,3.1833136686742314e-12
Hauptbahnhof_tief,-8.353948994044877,2.943444594335912e-13
Karlsplatz_Stachus,-10.998968362946352,6.757879920471942e-20
Marienplatz,-8.01118565943547,2.1991943620363016e-12
Isartor,-11.540321168291447,3.6478800082553265e-21
Rosenheimer_Platz,-9.981521165402407,2.108565365958854e-17
Ostbahnhof,-11.122602766610862,3.4360745056136054e-20
Leuchtenbergring,-6.561268841780916,8.369675269284098e-09
Pasing,-2.3703420966978337,0.15028266436825494
Laim,-3.569305169173888,0.006375700630919987
Hirschgarten,-2.6419872263290083,0.08462608827315576
Donnersbergerbruecke,-3.0609158301875365,0.029584079687125772
Hackerbruecke,-3.840624878588748,0.0025179720726367263
Hauptbahnhof_tief,-3.2506542421931917,0.01723356986906113
Karlsplatz_Stachus,-2.8567919965276487,0.05060815571870911
Marienplatz,-3.3048229494835026,0.014664260167372139
Isartor,-2.997392036274218,0.035138670097620193
Rosenheimer_Platz,-3.2206588355701133,0.01881957761556824
Ostbahnhof,-3.102081401766096,0.026399538395414465
Leuchtenbergring,-2.8672115161510296,0.049295868402902156
Pasing,-13.392845979376895,4.729966840187676e-25
Laim,-11.182966501642492,2.474630399315122e-20
Hirschgarten,-13.74629351577342,1.071012655289459e-25
Donnersbergerbruecke,-12.060325716613825,2.4780094346912363e-22
Hackerbruecke,-13.423749934830902,4.14080369932365e-25
Hauptbahnhof_tief,-12.737560404375492,9.091235030077384e-24
Karlsplatz_Stachus,-4.322563612704638,0.0004059005686945716
Marienplatz,-13.527793164594858,2.6576185853415854e-25
Isartor,-12.457454974945916,3.465343276522172e-23
Rosenheimer_Platz,-12.073565624877421,2.3177770644166273e-22
Ostbahnhof,-12.485862092010091,3.019793386920903e-23
Leuchtenbergring,-9.178261917100091,2.2886819963005034e-15
Pasing,-2.3334605927984335,0.1614032011774411
Laim,-7.753083184559552,9.900537703715543e-12
Hirschgarten,-7.183448603652136,2.613529029574281e-10
Donnersbergerbruecke,-13.310184358991751,6.771023627389383e-25
Hackerbruecke,-13.028006570212957,2.377219194140274e-24
Hauptbahnhof_tief,-14.387969592997292,8.923304679892281e-27
Karlsplatz_Stachus,-12.924617074494966,3.810957542933163e-24
Marienplatz,-8.443413320056104,1.7384874848843855e-13
Isartor,-11.034402158257842,5.563935252489932e-20
Rosenheimer_Platz,-11.05104563184423,5.07915461571719e-20
Ostbahnhof,-6.205218795153202,5.6794311368960354e-08
Leuchtenbergring,-4.4707664506562415,0.00022199166862820616
Pasing,-8.43864768643417,1.787962850446069e-13
Laim,-14.816400287041315,1.994154782625018e-27
Hirschgarten,-8.399511910690295,2.2512160891665177e-13
Donnersbergerbruecke,-6.980580783907733,8.212110648089096e-10
Hackerbruecke,-13.699520231185726,1.2976524072474034e-25
Hauptbahnhof_tief,-14.286917358583564,1.2951921824304814e-26
Karlsplatz_Stachus,-5.450105828491064,2.6561160055386132e-06
Marienplatz,-11.963804581918616,4.044305156966672e-22
Isartor,-13.398475128379234,4.616527486079154e-25
Rosenheimer_Platz,-8.518932765970929,1.1142520318892822e-13
Ostbahnhof,-12.344076550917347,6.02727419231651e-23
Leuchtenbergring,-12.766683088188609,7.93000327445714e-24
Pasing,-13.291661142930637,7.342037963386175e-25
Laim,-14.407196516708884,8.319420147405339e-27
Hirschgarten,-13.988837828513429,4.0510241455107393e-26
Donnersbergerbruecke,-14.346135933571295,1.0402380435575062e-26
Hackerbruecke,-14.559622181683157,4.8181276407507386e-27
Hauptbahnhof_tief,-8.423972000685168,1.9493259122283354e-13
Karlsplatz_Stachus,-6.88389011519438,1.4106368370965123e-09
Marienplatz,-9.085156544328527,3.958478984955813e-15
Isartor,-8.106680222510553,1.2573963136026735e-12
